"650","412","977","2009-07-09 00:04:31"
"651","345","687","1988-05-17 23:23:54"
"652","385","355","2001-01-12 06:31:10"
"653","14","1046","1991-10-07 10:57:03"
"654","65","874","1979-05-29 09:02:13"
"655","172","873","1973-04-18 12:39:08"
"656","454","704","2002-01-19 01:40:19"
"657","193","1730","1993-07-09 08:03:54"
"658","93","204","1993-12-26 21:19:06"
"659","68","1654","2008-07-08 04:26:19"
"660","140","304","1983-12-20 12:06:27"
"661","218","669","1983-11-12 15:28:35"
"662","497","300","2014-06-09 19:04:43"
"663","159","1787","2008-12-14 22:32:51"
"664","308","1394","2012-10-17 11:55:56"
"665","169","1112","2018-07-16 04:37:11"
"666","373","395","1998-10-30 02:15:04"
"667","441","570","2020-06-23 07:48:59"
"668","223","762","1981-06-14 06:38:59"
"669","146","861","2015-09-08 13:52:22"
"670","470","138","2012-05-25 06:18:35"
"671","474","512","2014-01-05 03:39:07"
"672","244","199","1985-06-21 10:09:55"
"673","54","591","1993-05-19 01:31:46"
"674","185","558","2011-01-23 08:18:59"
"675","221","1374","1970-12-15 10:05:22"
"676","129","65","1982-02-24 04:53:31"
"677","192","1097","1986-09-25 14:03:30"
"678","54","1094","2014-01-09 07:48:51"
"679","10","689","2000-09-04 11:09:47"
"680","314","1369","2012-05-19 13:24:37"
"681","249","1099","2002-10-23 18:02:53"
"682","378","135","1970-06-11 01:53:25"
"683","169","1508","1975-03-06 05:27:30"
"684","83","1117","2018-04-02 15:14:35"
"685","226","643","1993-08-14 08:13:47"
"686","495","704","2013-11-01 03:44:38"
"687","157","602","1981-07-09 00:22:00"
"688","67","672","1981-01-29 15:26:49"
"689","220","685","2001-08-11 19:06:55"
"690","6","1529","2014-06-30 05:48:52"
"691","497","669","1988-01-16 20:27:21"
"692","11","969","2014-04-29 18:49:05"
"693","71","514","1982-12-02 14:26:44"
"694","164","1191","1970-11-13 16:55:42"
"695","356","87","1999-05-13 20:33:00"
"696","271","1909","2011-06-30 12:46:06"
"697","261","183","1978-03-03 07:41:35"
"698","461","392","1974-09-09 12:49:14"
"699","16","535","1976-04-22 17:05:48"
"700","497","488","1989-01-30 14:07:50"
"701","255","240","1971-11-01 23:21:06"
"702","435","975","1988-05-20 05:25:07"
"703","292","963","2000-03-14 05:41:01"
"704","262","1759","1991-08-15 08:51:05"
"705","120","361","1994-09-02 03:37:17"
"706","92","1367","2001-05-31 17:01:02"
"707","76","1004","1993-09-21 08:46:15"
"708","278","178","1990-12-06 11:54:45"
"709","173","1136","1970-11-02 13:48:44"
"710","465","1619","2008-06-07 16:50:03"
"711","196","1169","1996-02-07 08:41:21"
"712","291","516","1997-01-20 20:45:03"
"713","481","304","2003-05-21 21:44:48"
"714","176","1259","1981-09-22 00:20:42"
"715","192","1668","2021-07-14 18:30:30"
"716","40","236","2019-11-21 00:41:29"
"717","254","322","2020-11-14 04:10:12"
"718","136","606","1997-02-02 23:37:17"
"719","94","847","1986-11-13 15:29:59"
"720","415","578","2005-07-26 06:41:59"
"721","328","350","2002-04-15 16:14:19"
"722","116","1538","1986-10-18 09:43:50"
"723","446","756","2011-09-18 16:12:47"
"724","432","1224","2017-02-20 04:36:07"
"725","95","1889","1982-12-22 03:09:19"
"726","271","1512","1974-10-17 22:43:43"
"727","167","1482","2011-04-20 05:00:37"
"728","458","285","1995-12-27 16:08:15"
"729","479","1982","1971-07-26 04:30:58"
"730","52","1667","2007-05-17 16:48:09"
"731","384","1489","2015-03-07 06:22:16"
"732","368","1944","1980-12-24 12:44:54"
"733","178","1537","2010-07-06 00:23:45"
"734","398","1046","2018-03-28 08:13:33"
"735","174","603","1974-05-13 02:31:25"
"736","343","130","1976-08-14 03:37:46"
"737","158","1001","2010-03-28 19:17:09"
"738","326","783","1991-02-04 12:35:56"
"739","443","1042","2013-03-17 08:03:54"
"740","12","785","1994-08-01 05:40:24"
"741","78","658","1975-03-28 05:08:09"
"742","103","299","1986-05-15 17:47:53"
"743","238","175","1993-01-18 12:30:52"
"744","480","133","2002-04-26 11:34:47"
"745","364","1289","1985-07-17 10:39:33"
"746","308","1095","1989-05-31 03:53:07"
"747","273","551","1975-08-23 06:10:16"
"748","459","1095","1971-12-25 13:20:15"
"749","373","1747","2018-09-22 19:46:38"
"750","255","866","2020-05-10 09:07:18"
"751","298","631","1998-07-28 06:38:51"
"752","112","616","1974-09-14 00:41:46"
"753","136","1651","1970-07-03 22:16:23"
"754","71","1850","1988-11-24 21:02:06"
"755","490","992","2019-08-05 08:48:17"
"756","169","161","1988-08-30 04:00:08"
"757","188","704","1981-07-31 04:48:54"
"758","324","1334","1989-12-10 18:40:37"
"759","279","872","1975-11-29 03:34:02"
"760","459","1318","1998-07-28 16:27:41"
"761","419","1015","1978-08-08 02:15:50"
"762","496","593","2000-04-11 13:06:57"
"763","201","350","2004-11-18 04:49:08"
"764","122","305","1975-07-19 19:38:34"
"765","360","55","1988-10-28 06:43:15"
"766","22","618","1994-06-27 14:02:26"
"767","223","1460","1992-02-03 00:39:00"
"768","444","452","1986-12-23 11:16:35"
"769","396","143","1991-05-08 14:49:38"
"770","283","363","1994-10-20 07:39:21"
"771","91","283","1992-02-02 15:37:35"
"772","271","1313","1976-10-10 09:50:08"
"773","263","389","1979-04-19 07:59:53"
"774","358","1933","1973-06-18 18:38:24"
"775","218","540","1978-09-03 08:18:26"
"776","113","266","2021-08-25 05:40:03"
"777","332","1208","1985-06-04 10:40:27"
"778","266","1470","1986-01-14 14:42:41"
"779","49","1714","2019-07-18 23:52:23"
"780","256","1421","1978-04-04 02:53:45"
"781","489","1441","1983-05-21 00:28:21"
"782","444","1491","1975-03-21 05:04:49"
"783","476","783","2020-07-25 20:50:39"
"784","181","717","1991-02-24 06:20:02"
"785","349","684","1979-11-13 14:19:26"
"786","475","449","1972-02-11 04:44:38"
"787","131","873","1987-10-06 02:03:45"
"788","343","1017","1993-09-30 11:32:21"
"789","413","296","2000-08-28 23:49:46"
"790","381","45","2010-09-29 17:03:31"
"791","270","824","1973-12-27 13:23:22"
"792","151","71","2007-04-24 03:03:01"
"793","63","481","2006-11-19 14:43:17"
"794","322","1494","1988-07-30 15:48:07"
"795","321","793","1986-07-21 01:43:11"
"796","439","1693","2011-10-13 05:56:04"
"797","17","1157","2019-08-07 23:19:54"
"798","370","537","1997-10-28 13:17:08"
"799","298","175","1995-07-12 04:22:35"
"800","274","1844","2006-12-29 23:14:22"
"801","308","512","1995-09-30 01:34:59"
"802","423","1769","2004-03-12 12:26:34"
"803","424","1529","1980-07-01 05:11:58"
"804","68","1224","2007-03-13 16:45:11"
"805","113","1187","2018-01-26 14:05:34"
"806","425","357","2019-08-18 20:13:32"
"807","392","1052","1994-09-22 20:27:31"
"808","60","69","1973-04-24 16:14:20"
"809","488","1171","2001-09-03 23:44:12"
"810","359","590","1984-05-06 21:09:17"
"811","338","1432","1980-12-15 06:11:26"
"812","423","1714","2012-10-31 13:04:54"
"813","231","114","1983-06-06 13:36:34"
"814","301","46","1982-08-26 10:05:00"
"815","394","1358","1982-04-12 01:18:02"
"816","112","529","1991-03-17 07:50:06"
"817","472","557","1979-10-10 15:34:25"
"818","448","1751","1986-07-05 15:05:36"
"819","118","23","1998-09-06 01:20:12"
"820","132","482","1983-01-14 21:07:13"
"821","88","557","1973-01-16 00:51:03"
"822","86","1882","1989-10-12 06:11:32"
"823","371","1013","1981-12-23 10:29:28"
"824","123","1321","2020-04-22 11:37:02"
"825","296","707","1971-02-06 09:51:58"
"826","46","1451","1994-05-07 19:47:17"
"827","102","1889","1979-08-07 18:56:40"
"828","266","820","1970-08-29 21:43:33"
"829","71","998","2006-08-03 22:00:22"
"830","103","1770","2009-01-06 05:06:52"
"831","257","1622","2000-06-14 08:51:25"
"832","185","789","1973-04-22 22:23:16"
"833","263","1987","1993-02-27 05:33:36"
"834","213","1320","1975-09-17 14:57:34"
"835","250","253","1976-10-31 11:27:34"
"836","255","1328","2020-12-15 05:46:47"
"837","456","1321","1982-07-30 21:00:55"
"838","277","337","1972-09-15 15:32:38"
"839","17","1917","2004-07-23 05:26:59"
"840","463","818","1996-12-04 18:30:56"
"841","487","1855","2017-12-09 08:17:56"
"842","380","1523","1972-04-13 07:23:27"
"843","455","1791","1982-11-28 11:09:20"
"844","90","516","1982-01-21 10:49:39"
"845","167","793","1980-12-03 02:52:24"
"846","73","1552","1997-12-25 01:50:37"
"847","307","1136","1998-05-18 02:11:24"
"848","122","983","2000-11-17 14:02:38"
"849","243","404","2019-03-09 16:27:44"
"850","243","620","1983-01-11 05:12:54"
"851","412","661","2008-06-24 04:08:58"
"852","39","1267","2000-09-29 18:01:52"
"853","17","1733","1992-09-02 23:04:52"
"854","247","51","1995-12-23 00:12:21"
"855","397","1565","2009-07-08 02:02:52"
"856","359","693","2014-08-28 13:43:42"
"857","433","1613","2018-10-10 18:06:41"
"858","393","1393","1975-09-27 09:10:08"
"859","39","1324","1982-07-19 15:51:32"
"860","30","486","1972-08-11 11:28:11"
"861","139","394","2003-01-13 22:41:25"
"862","221","1117","2014-08-15 08:57:59"
"863","322","1622","2002-09-02 06:58:15"
"864","393","591","1973-10-21 04:06:31"
"865","28","1606","2011-02-20 21:40:09"
"866","397","1412","2004-02-29 03:21:27"
"867","389","1989","1988-01-11 11:52:58"
"868","297","950","2007-07-22 10:46:31"
"869","7","618","2002-11-25 01:40:50"
"870","351","778","2015-09-27 14:28:15"
"871","31","1299","1977-08-15 14:20:12"
"872","351","1063","2013-12-01 20:49:06"
"873","127","638","2018-10-26 16:44:34"
"874","259","828","1979-12-24 01:15:40"
"875","72","1019","2018-06-22 18:11:28"
"876","474","909","2010-12-14 17:39:25"
"877","466","730","2006-07-25 20:49:01"
"878","11","1120","2008-07-24 02:35:42"
"879","336","980","1986-03-24 04:11:18"
"880","216","777","1989-09-10 18:01:24"
"881","143","931","1985-12-25 20:56:06"
"882","250","1710","1994-08-09 15:01:40"
"883","328","226","1995-06-04 22:01:53"
"884","337","1017","1980-01-10 02:54:52"
"885","239","1379","1985-09-20 20:52:42"
"886","174","547","1988-06-04 19:29:04"
"887","349","1696","2001-02-14 03:21:32"
"888","376","245","2001-12-25 12:31:57"
"889","65","459","1983-08-17 12:57:21"
"890","231","532","1993-12-07 10:41:40"
"891","167","1342","1996-10-24 07:05:04"
"892","475","1572","1998-07-16 14:26:50"
"893","330","1866","1999-04-05 06:11:27"
"894","434","507","2000-08-09 13:14:18"
"895","370","1962","2003-11-15 00:06:12"
"896","446","647","1970-03-24 03:50:52"
"897","307","616","1999-11-30 04:06:49"
"898","57","555","1995-11-16 10:28:20"
"899","146","830","2009-08-13 12:33:38"
"900","449","864","2009-09-30 14:03:05"
"901","74","121","1971-10-07 05:59:59"
"902","175","53","2003-07-20 14:22:14"
"903","294","189","1980-04-14 22:58:30"
"904","340","1564","1990-04-13 14:23:24"
"905","499","1234","1982-07-25 23:30:16"
"906","393","183","1997-05-07 03:40:23"
"907","229","539","1991-08-28 13:17:57"
"908","313","47","1998-05-24 14:31:38"
"909","382","1941","1973-05-11 01:36:03"
"910","442","256","1999-03-23 15:21:12"
"911","379","388","1994-11-29 19:02:50"
"912","305","1702","1980-07-15 18:54:58"
"913","337","624","1993-11-10 15:57:45"
"914","390","401","1989-12-25 06:08:40"
"915","233","1013","2013-01-08 06:26:40"
"916","235","1676","1990-03-20 19:10:48"
"917","12","343","1973-12-01 09:14:39"
"918","140","89","1994-07-02 11:38:52"
"919","318","296","2011-08-18 01:27:58"
"920","242","464","1971-06-16 00:09:17"
"921","188","1745","1975-09-16 05:34:26"
"922","387","1596","1972-08-05 03:43:47"
"923","165","1572","1977-10-04 06:15:21"
"924","99","1913","1994-05-23 17:34:27"
"925","390","1506","1990-01-12 18:51:19"
"926","150","689","2012-09-23 14:07:42"
"927","309","1132","1993-03-11 23:57:19"
"928","386","115","1986-03-27 23:18:57"
"929","108","719","1973-12-25 23:32:30"
"930","245","1843","1988-01-11 04:30:43"
"931","269","1485","2006-09-09 20:54:19"
"932","224","866","1979-08-27 10:09:40"
"933","141","1838","1979-03-24 02:01:46"
"934","335","1432","1978-12-11 21:58:30"
"935","278","943","1971-12-17 18:17:40"
"936","18","37","2007-09-27 16:52:56"
"937","33","884","1998-09-12 10:47:57"
"938","130","788","2004-08-31 15:18:47"
"939","145","1337","2012-12-10 00:18:39"
"940","247","253","2001-11-15 17:34:44"
"941","351","1709","1975-04-08 05:40:27"
"942","8","704","2006-08-22 17:51:52"
"943","70","766","1982-11-28 15:42:19"
"944","181","792","2020-08-15 04:31:49"
"945","311","271","2019-06-08 00:01:52"
"946","356","1237","1974-07-16 00:35:55"
"947","92","1141","1976-11-13 03:26:48"
"948","480","143","1993-10-26 15:12:33"
"949","425","1844","2000-09-28 11:24:29"
"950","19","627","1990-06-16 19:44:59"
"951","474","1857","1984-08-26 06:33:09"
"952","405","622","1996-06-19 02:34:14"
"953","457","1899","1975-07-09 04:24:35"
"954","343","464","1995-05-29 05:34:40"
"955","290","1550","2009-07-18 13:21:55"
"956","274","1606","1993-01-16 03:07:14"
"957","109","1243","1972-02-09 18:15:00"
"958","64","239","1998-05-06 12:01:03"
"959","33","278","2000-11-03 11:08:52"
"960","468","365","1984-10-15 16:44:56"
"961","99","392","1987-07-01 21:49:33"
"962","346","809","1989-05-09 05:30:37"
"963","431","251","2013-04-30 18:31:52"
"964","48","273","1994-12-29 03:49:48"
"965","377","387","2014-03-28 17:36:08"
"966","308","961","2006-02-24 00:24:52"
"967","202","489","1971-11-17 04:17:04"
"968","145","702","1971-04-19 08:10:33"
"969","467","539","1995-02-18 09:58:07"
"970","464","1169","2010-07-31 16:52:53"
"971","217","1810","1970-10-27 09:32:35"
"972","193","1317","1978-09-01 21:18:22"
"973","199","1905","2009-01-12 11:25:39"
"974","123","1857","2017-07-26 06:06:13"
"975","80","1622","1976-06-14 12:54:57"
"976","75","1319","1984-01-09 09:15:50"
"977","37","582","2020-03-19 13:39:06"
"978","301","1941","2019-12-07 15:46:38"
"979","36","909","2014-04-23 04:44:37"
"980","346","160","1979-02-25 09:47:00"
"981","289","1226","2017-08-31 13:51:53"
"982","66","275","1985-05-01 17:18:35"
"983","3","1594","2019-07-20 11:24:22"
"984","316","875","1980-12-26 07:16:21"
"985","468","1311","2019-01-13 05:28:12"
"986","322","1804","1974-08-10 01:12:13"
"987","378","452","1979-12-26 22:24:01"
"988","282","575","1993-07-16 07:52:00"
"989","141","581","2011-07-28 01:03:28"
"990","261","1285","2019-03-12 13:48:22"
"991","144","687","1979-05-16 02:02:00"
"992","49","789","1978-07-21 08:08:10"
"993","468","591","1977-02-26 07:00:24"
"994","193","1951","1973-01-16 09:22:14"
"995","16","89","2013-02-17 08:43:40"
"996","254","953","1990-09-04 13:05:28"
"997","388","41","1999-12-30 01:46:53"
"998","361","124","2018-07-03 22:31:48"
"999","2","1045","2004-02-29 22:25:31"
"1000","43","1259","1994-04-24 21:43:06"
"1001","498","1361","1974-06-26 19:09:46"
"1002","97","1751","2009-11-26 14:34:59"
"1003","402","290","1999-10-29 01:28:06"
"1004","470","1579","2021-03-12 06:24:07"
"1005","374","1587","1970-03-17 21:54:53"
"1006","376","1489","2004-09-04 02:48:38"
"1007","83","281","2005-01-10 17:39:42"
"1008","410","789","2006-02-15 11:33:37"
"1009","118","186","1977-04-25 13:26:42"
"1010","453","1817","1977-10-03 06:20:32"
"1011","340","1725","1974-04-05 13:22:06"
"1012","88","806","2000-07-29 08:47:03"
"1013","218","845","2016-11-04 02:57:03"
"1014","482","1643","1976-12-26 07:03:42"
"1015","450","1691","2021-07-08 21:11:06"
"1016","33","1220","1972-05-14 15:27:07"
"1017","319","993","1978-01-06 05:33:01"
"1018","145","1120","2014-03-10 20:58:29"
"1019","152","51","1987-11-23 08:42:47"
"1020","111","33","1980-04-06 02:30:15"
"1021","454","992","2020-06-19 23:39:51"
"1022","99","945","2017-02-13 23:25:34"
"1023","237","924","1982-02-05 18:59:18"
"1024","101","395","2021-04-27 11:40:17"
"1025","442","1985","1994-03-12 08:00:44"
"1026","232","9","1998-01-03 03:58:28"
"1027","128","1995","1991-06-06 13:36:24"
"1028","371","620","2001-05-09 20:59:36"
"1029","25","661","1980-05-05 03:30:33"
"1030","414","214","2002-06-11 14:01:25"
"1031","228","289","1983-08-09 12:01:07"
"1032","28","1013","2019-10-10 11:19:54"
"1033","165","1450","2017-08-10 06:10:06"
"1034","200","1580","2002-01-20 20:23:02"
"1035","260","734","1974-01-20 10:07:33"
"1036","234","1580","2010-04-12 12:52:31"
"1037","51","161","1980-11-14 16:06:05"
"1038","398","1169","1986-05-07 18:25:44"
"1039","52","1042","1976-05-26 04:30:23"
"1040","241","123","2008-11-20 20:05:43"
"1041","435","1546","1996-01-18 05:53:15"
"1042","78","660","2008-09-07 22:17:57"
"1043","241","36","1978-10-07 11:15:22"
"1044","476","77","2000-06-15 19:09:22"
"1045","55","1653","2008-03-10 10:10:24"
"1046","237","1242","1978-02-14 08:45:58"
"1047","304","1979","2016-11-19 09:36:11"
"1048","96","1464","1995-03-08 13:25:24"
"1049","8","1668","2010-06-01 09:43:33"
"1050","141","1898","2018-11-17 15:52:25"
"1051","167","1742","1996-08-08 02:50:03"
"1052","378","1892","1983-08-31 00:00:10"
"1053","353","1363","1996-07-27 10:02:57"
"1054","324","1583","1970-11-23 06:16:31"
"1055","193","1822","1975-07-20 05:04:59"
"1056","323","1896","2020-10-07 10:08:11"
"1057","391","745","1976-12-01 15:13:08"
"1058","354","1086","1999-09-27 18:03:17"
"1059","122","555","1990-01-18 23:17:43"
"1060","228","811","1988-07-17 04:27:54"
"1061","442","62","1994-03-10 13:00:51"
"1062","174","627","2004-10-18 14:01:15"
"1063","143","807","2005-12-17 01:03:01"
"1064","155","1593","1999-07-23 19:02:23"
"1065","235","811","1977-05-14 00:04:35"
"1066","121","1184","2011-02-20 16:36:36"
"1067","327","1015","1977-05-30 19:21:51"
"1068","37","1150","1997-02-09 05:54:28"
"1069","354","1867","2004-03-23 02:09:21"
"1070","482","304","2020-02-15 07:30:18"
"1071","497","1705","1990-01-15 22:51:42"
"1072","227","522","2013-07-19 07:37:41"
"1073","186","122","2013-08-11 20:51:12"
"1074","323","1234","2008-03-21 05:41:48"
"1075","283","281","1982-11-04 06:12:15"
"1076","31","1195","1988-11-01 17:49:29"
"1077","10","297","2006-10-06 06:28:15"
"1078","195","496","1978-10-29 06:23:16"
"1079","415","492","1994-07-10 00:59:31"
"1080","391","1999","1991-11-24 15:34:31"
"1081","477","1317","1996-11-16 18:43:59"
"1082","135","992","1990-06-06 15:46:12"
"1083","397","547","1975-07-30 07:03:00"
"1084","460","1899","2004-12-07 21:54:17"
"1085","419","1059","2002-01-24 09:53:48"
"1086","283","1554","1999-02-05 08:09:02"
"1087","67","851","1984-04-03 20:34:01"
"1088","304","373","1979-04-18 22:01:17"
"1089","463","269","2020-06-17 02:58:29"
"1090","148","278","1976-12-15 02:45:11"
"1091","208","995","1973-08-18 19:03:05"
"1092","91","1902","1992-09-12 08:32:17"
"1093","150","1781","2017-02-19 22:12:40"
"1094","111","1100","1994-08-31 07:54:04"
"1095","259","261","1981-09-28 16:47:24"
"1096","12","436","2009-04-05 04:21:32"
"1097","386","920","2013-12-30 05:39:49"
"1098","168","999","1983-01-08 05:08:27"
"1099","167","1771","1981-08-07 16:18:19"
"1100","256","148","1995-07-27 02:54:05"
"1101","420","433","2021-07-24 17:22:45"
"1102","117","55","2009-09-30 05:56:46"
"1103","321","65","1980-06-18 09:07:12"
"1104","102","923","2011-07-25 10:15:33"
"1105","459","1458","1985-10-19 11:26:34"
"1106","55","1245","1979-05-19 02:03:22"
"1107","366","1157","2007-05-09 11:16:04"
"1108","246","1705","1983-04-20 08:21:02"
"1109","461","1174","2007-10-24 18:11:11"
"1110","192","1731","1987-08-13 17:52:05"
"1111","20","666","2010-05-28 18:40:48"
"1112","306","266","1973-03-05 09:52:54"
"1113","434","296","1972-09-13 01:45:31"
"1114","202","1110","2016-08-14 22:29:29"
"1115","441","992","2008-01-25 19:36:09"
"1116","323","1919","1972-06-04 06:52:21"
"1117","384","1558","1985-02-14 03:04:13"
"1118","388","1426","1985-01-12 12:28:10"
"1119","200","752","2011-08-07 14:40:28"
"1120","296","183","2008-04-25 05:13:40"
"1121","11","1626","2020-07-06 23:49:16"
"1122","78","50","2008-11-24 03:01:40"
"1123","125","851","1977-08-27 06:03:16"
"1124","286","387","1979-07-22 15:37:25"
"1125","333","1654","2002-01-23 04:32:21"
"1126","242","73","1986-03-30 19:26:47"
"1127","276","1926","2007-08-11 23:54:15"
"1128","75","814","1978-01-18 09:41:52"
"1129","307","945","2002-03-20 13:36:14"
"1130","169","845","1973-02-21 03:13:49"
"1131","197","186","2008-12-09 22:09:17"
"1132","93","537","2006-06-25 13:31:32"
"1133","28","724","2002-08-27 19:05:25"
"1134","35","1101","2021-07-24 15:51:01"
"1135","81","1109","1998-06-10 04:57:19"
"1136","285","721","1999-07-30 12:45:40"
"1137","216","256","1973-04-07 08:03:55"
"1138","335","364","2001-04-16 02:46:28"
"1139","90","485","1988-09-18 08:16:12"
"1140","73","134","2021-01-08 03:41:18"
"1141","10","1672","2013-01-19 11:12:06"
"1142","307","1615","1994-09-16 22:39:09"
"1143","412","1514","2007-12-16 10:51:53"
"1144","491","1731","1985-02-05 00:42:44"
"1145","331","937","1996-05-24 07:47:01"
"1146","353","1976","1972-11-20 14:19:11"
"1147","398","1471","2014-06-13 22:45:34"
"1148","60","1249","2000-08-04 10:31:07"
"1149","236","1979","2014-09-21 21:06:20"
"1150","261","1505","1983-04-08 08:29:07"
"1151","314","444","1999-06-26 07:25:10"
"1152","413","1583","1971-02-11 10:23:53"
"1153","344","1195","2017-01-10 21:47:05"
"1154","264","697","1976-06-11 04:54:20"
"1155","391","1572","2006-11-04 01:16:09"
"1156","66","1244","1979-09-05 00:39:34"
"1157","223","1961","2009-05-14 09:39:07"
"1158","290","1917","1970-01-28 19:41:17"
"1159","384","1683","1973-02-01 06:53:35"
"1160","247","634","1977-09-16 04:17:54"
"1161","317","650","1988-05-10 19:24:25"
"1162","177","285","1990-12-15 11:54:43"
"1163","370","1872","1980-09-09 11:22:33"
"1164","304","466","1996-05-14 07:13:52"
"1165","390","982","1978-02-07 14:44:38"
"1166","487","178","2001-06-25 09:24:22"
"1167","388","89","2000-06-04 22:48:34"
"1168","62","1646","1999-03-07 11:03:36"
"1169","0","1048","1986-02-10 03:05:01"
"1170","88","1209","2016-02-21 18:15:21"
"1171","61","87","2019-06-30 12:01:09"
"1172","464","1621","2017-06-20 08:55:19"
"1173","291","595","1998-12-13 07:55:44"
"1174","237","285","1988-05-11 13:11:36"
"1175","184","1809","1979-06-30 13:32:54"
"1176","372","161","1982-11-15 11:05:24"
"1177","332","1560","1977-07-30 16:47:34"
"1178","8","1123","2010-10-14 22:58:22"
"1179","371","390","1988-12-20 11:22:49"
"1180","180","978","2001-07-07 23:29:02"
"1181","81","773","2001-12-01 12:38:15"
"1182","373","1799","1981-03-21 07:55:46"
"1183","215","1233","1978-09-18 16:02:30"
"1184","298","1844","2001-12-11 14:43:32"
"1185","27","1174","1991-12-10 20:22:26"
"1186","30","1685","2006-01-08 17:27:27"
"1187","132","756","2018-11-04 08:49:34"
"1188","30","505","2006-08-03 19:30:39"
"1189","13","466","1993-10-02 17:08:54"
"1190","265","909","1983-12-27 22:43:09"
"1191","309","975","2009-01-19 01:23:58"
"1192","288","842","2011-02-03 06:09:24"
"1193","31","1822","1992-06-13 01:46:32"
"1194","356","690","2021-05-10 05:23:36"
"1195","384","1607","1987-12-31 12:45:09"
"1196","304","893","2018-01-28 11:05:33"
"1197","239","299","1979-06-19 04:09:26"
"1198","172","373","1996-03-15 12:27:51"
"1199","78","945","1983-08-23 15:04:26"
"1200","382","1730","2019-03-15 16:25:39"
"1201","51","873","1996-12-15 02:02:37"
"1202","341","30","1988-12-01 03:41:13"
"1203","310","624","2006-10-23 22:40:14"
"1204","384","616","1980-01-25 08:57:45"
"1205","261","229","1989-10-31 03:56:54"
"1206","410","220","1986-12-05 20:42:29"
"1207","73","1709","1995-03-21 11:12:01"
"1208","314","1846","2018-04-22 17:15:22"
"1209","272","1253","2009-05-26 09:33:50"
"1210","304","879","1983-03-29 12:34:15"
"1211","28","1940","1981-01-06 07:45:38"
"1212","273","1882","1982-07-12 17:40:13"
"1213","86","352","1985-02-25 05:54:02"
"1214","228","1504","1994-03-18 02:55:17"
"1215","475","1079","1971-11-06 05:29:12"
"1216","181","296","1984-04-19 10:31:43"
"1217","85","1203","1985-01-12 07:34:20"
"1218","98","828","2016-07-26 06:39:40"
"1219","77","304","2010-02-09 00:09:42"
"1220","348","1451","1972-07-07 18:11:41"
"1221","264","360","1974-03-13 03:57:33"
"1222","168","591","2001-04-03 14:15:28"
"1223","324","1558","2019-08-08 08:49:15"
"1224","239","1132","1994-10-21 00:45:26"
"1225","101","62","2019-05-22 04:27:26"
"1226","487","732","1983-08-15 23:25:42"
"1227","413","1045","1989-01-26 07:27:31"
"1228","218","53","1998-05-19 17:23:51"
"1229","234","809","1981-06-21 00:36:57"
"1230","363","46","2001-08-27 19:47:18"
"1231","289","1420","2013-05-21 12:24:43"
"1232","95","1202","2003-07-12 08:59:45"
"1233","66","1433","2010-07-20 21:09:03"
"1234","218","846","1999-09-14 13:57:12"
"1235","179","991","2003-11-20 04:14:58"
"1236","358","1223","1987-09-02 19:53:39"
"1237","428","1547","1984-06-19 00:38:56"
"1238","112","533","1992-02-14 02:49:01"
"1239","61","1985","1987-04-18 19:16:41"
"1240","39","37","2007-02-28 05:38:43"
"1241","213","505","1996-01-10 15:06:05"
"1242","371","1413","2013-12-29 19:57:16"
"1243","162","1126","2017-07-11 16:48:21"
"1244","105","510","1981-03-26 11:14:46"
"1245","251","874","2011-07-07 07:46:12"
"1246","188","1416","2000-06-15 10:04:10"
"1247","158","517","2021-03-15 18:16:59"
"1248","195","1197","2006-02-01 21:25:40"
"1249","387","981","1994-07-17 18:57:50"
"1250","254","1857","2008-02-09 22:14:31"
"1251","241","38","1987-02-08 16:31:52"
"1252","284","87","1988-12-22 06:55:45"
"1253","260","1313","1986-06-01 20:06:54"
"1254","114","1565","2011-12-19 06:21:54"
"1255","126","1763","1973-01-13 07:22:29"
"1256","39","1341","2007-02-06 11:44:29"
"1257","43","760","1971-05-05 14:48:46"
"1258","347","507","2008-05-28 17:43:57"
"1259","467","463","1996-04-24 10:58:04"
"1260","294","672","1990-05-26 22:47:38"
"1261","349","291","2002-02-08 02:15:31"
"1262","328","251","1994-03-29 05:01:54"
"1263","404","1982","1970-03-31 17:10:53"
"1264","217","1086","1978-07-19 02:12:18"
"1265","147","365","1974-06-19 18:27:23"
"1266","50","463","1990-04-04 05:51:56"
"1267","243","1870","2020-09-25 17:51:46"
"1268","146","1518","2002-11-14 16:01:50"
"1269","179","705","1974-11-18 04:03:06"
"1270","149","1829","1970-10-04 17:06:06"
"1271","198","496","2011-08-20 21:22:51"
"1272","133","565","2013-04-05 19:35:33"
"1273","238","1654","1973-08-28 12:20:45"
"1274","328","199","2021-09-21 12:29:02"
"1275","22","1413","2020-07-22 22:11:37"
"1276","445","480","1973-05-18 20:19:39"
"1277","27","903","1998-07-08 07:04:06"
"1278","479","1275","2003-04-17 22:17:51"
"1279","461","1356","2005-08-08 07:13:05"
"1280","228","347","2021-06-15 06:07:18"
"1281","299","1212","2017-12-23 19:27:30"
"1282","154","5","1989-07-31 09:08:47"
"1283","66","946","2020-10-26 13:22:14"
"1284","367","203","2021-04-15 17:45:52"
"1285","64","686","1999-03-09 00:29:17"
"1286","209","1985","2011-05-29 16:52:27"
"1287","147","727","2000-12-23 17:05:17"
"1288","190","85","1978-02-20 03:01:32"
